QTLID	QTLName	LocusName
3283	Seed protein 33-5	Satt323
3283	Seed protein 33-5	Satt463
3274	Pod maturity 29-8	BARC-024251-04812
3235	Seed protein 35-4	Satt273
3191	Salt tolerance 5-1	Satt255
3191	Salt tolerance 5-1	Satt237
3220	Plant height 35-2	Satt100
3271	Pod maturity 29-5	Sat_117
3170	Seed oil 37-1	Sat_284
3288	Seed yield 29-1	Satt001
3288	Seed yield 29-1	Satt273
3210	Pod maturity 28-4	Satt100
3217	Lodging 27-5	Satt005
3202	Seed yield 28-8	Sat_126
3229	Seed oil 38-2	Satt100
3267	Pod maturity 29-1	Sct_186
3263	Plant height 34-5	BARC-041421-07980
3238	Whitefly resistance 1-3	Sat_304
3238	Whitefly resistance 1-3	Satt022
3199	Seed yield 28-5	Satt452
3199	Seed yield 28-5	Satt263
2117	Pod maturity 31-1	Satt591
2119	Pod maturity 31-3	Satt293
2120	Pod maturity 31-4	Satt292
2118	Pod maturity 31-2	Satt263
3291	Seed Cys 2-2	Satt436
3295	Seed Met 2-2	Satt564
3290	Seed Cys 2-1	Satt235
3294	Seed Met 2-1	Satt252
3292	Seed Cys 2-3	Satt252
3293	Seed Cys 2-4	Satt427
3296	Seed Met 2-3	Satt590
3304	Seed protein 30-8	GM195
3300	Seed protein 30-4	I
3310	Seed oil 34-4	K384_1
3313	Seed oil 34-7	Satt250
3302	Seed protein 30-6	A104_2
3306	Seed protein 30-10	A378_1
3309	Seed oil 34-3	Satt127
3299	Seed protein 30-3	Satt384
3303	Seed protein 30-7	Satt156
3305	Seed protein 30-9	Q026
3307	Seed oil 34-1	A111_1
3311	Seed oil 34-5	Satt308
3308	Seed oil 34-2	A519_1
3297	Seed protein 30-1	Satt239
3298	Seed protein 30-2	Satt310
3301	Seed protein 30-5	Satt281
3312	Seed oil 34-6	GM214b
3343	Seed glycinin to beta-conglycinin ratio 1-5	Satt352
3343	Seed glycinin to beta-conglycinin ratio 1-5	Sat_223
3314	Seed glycinin 2-2	Satt468
3314	Seed glycinin 2-2	Sat_160
3341	Seed glycinin to beta-conglycinin ratio 1-3	Sat_303
3341	Seed glycinin to beta-conglycinin ratio 1-3	Sat_318
3316	Seed glycinin 2-4	Satt681
3316	Seed glycinin 2-4	Satt227
3328	Seed glycinin plus beta-conglycinin 1-2	Sat_343
3328	Seed glycinin plus beta-conglycinin 1-2	Sat_345
3342	Seed glycinin to beta-conglycinin ratio 1-4	Satt215
3342	Seed glycinin to beta-conglycinin ratio 1-4	Satt249
3318	Seed glycinin 2-6	Sat_303
3318	Seed glycinin 2-6	Sat_318
3340	Seed glycinin to beta-conglycinin ratio 1-2	Sat_352
3340	Seed glycinin to beta-conglycinin ratio 1-2	Sat_293
3317	Seed glycinin 2-5	Satt286
3317	Seed glycinin 2-5	Satt365
3345	Seed glycinin to beta-conglycinin ratio 1-7	Sat_418
3345	Seed glycinin to beta-conglycinin ratio 1-7	Satt650
3339	Seed glycinin to beta-conglycinin ratio 1-1	Sat_312
3339	Seed glycinin to beta-conglycinin ratio 1-1	Sat_251
3332	Seed glycinin plus beta-conglycinin 1-6	Satt286
3332	Seed glycinin plus beta-conglycinin 1-6	Satt365
3331	Seed glycinin plus beta-conglycinin 1-5	Satt227
3331	Seed glycinin plus beta-conglycinin 1-5	Satt640
3319	Seed glycinin 2-7	Satt102
3319	Seed glycinin 2-7	Sat_419
3321	Seed conglycinin, beta 2-2	Sat_345
3321	Seed conglycinin, beta 2-2	Satt436
3337	Seed glycinin plus beta-conglycinin 1-11	Satt102
3337	Seed glycinin plus beta-conglycinin 1-11	Sat_419
3335	Seed glycinin plus beta-conglycinin 1-9	Sat_196
3335	Seed glycinin plus beta-conglycinin 1-9	Sat_303
3334	Seed glycinin plus beta-conglycinin 1-8	Sat_303
3334	Seed glycinin plus beta-conglycinin 1-8	Sat_318
3326	Seed conglycinin, beta 2-7	Sat_419
3326	Seed conglycinin, beta 2-7	Satt623
3336	Seed glycinin plus beta-conglycinin 1-10	Satt135
3336	Seed glycinin plus beta-conglycinin 1-10	Satt669
3327	Seed glycinin plus beta-conglycinin 1-1	Satt468
3327	Seed glycinin plus beta-conglycinin 1-1	Sat_160
3344	Seed glycinin to beta-conglycinin ratio 1-6	Satt102
3344	Seed glycinin to beta-conglycinin ratio 1-6	Sat_419
3329	Seed glycinin plus beta-conglycinin 1-3	Satt646
3329	Seed glycinin plus beta-conglycinin 1-3	Satt139
3315	Seed glycinin 2-3	Satt646
3315	Seed glycinin 2-3	Satt139
3330	Seed glycinin plus beta-conglycinin 1-4	Sat_322
3330	Seed glycinin plus beta-conglycinin 1-4	Satt294
3320	Seed conglycinin, beta 2-1	Satt468
3320	Seed conglycinin, beta 2-1	Sat_160
3323	Seed conglycinin, beta 2-4	Satt135
3323	Seed conglycinin, beta 2-4	Satt669
3338	Seed glycinin plus beta-conglycinin 1-12	Satt102
3338	Seed glycinin plus beta-conglycinin 1-12	Satt440
3325	Seed conglycinin, beta 2-6	Sat_245
3325	Seed conglycinin, beta 2-6	Satt373
3322	Seed conglycinin, beta 2-3	Sat_222
3322	Seed conglycinin, beta 2-3	Satt464
3324	Seed conglycinin, beta 2-5	Sat_187
3324	Seed conglycinin, beta 2-5	Satt278
3333	Seed glycinin plus beta-conglycinin 1-7	Satt336
3333	Seed glycinin plus beta-conglycinin 1-7	Sat_330
3349	Pod maturity 33-2	Satt134
3349	Pod maturity 33-2	Satt100
3348	Pod maturity 33-1	Satt294
3348	Pod maturity 33-1	Sct_191
3347	Phomopsis seed decay 4-2	Sat_038
3347	Phomopsis seed decay 4-2	Satt243
3346	Phomopsis seed decay 4-1	Satt100
3346	Phomopsis seed decay 4-1	Satt460
3350	Pod maturity 33-3	Sat_038
3350	Pod maturity 33-3	Satt243
3359	Leaf Damage, ozone, 6th trifoliate leaf 1-2	BARC-029943-06758
3357	Leaf Damage, ozone, 5th trifoliate leaf 1-4	BARC-060295-16596
3351	Leaf Damage, ozone, 2nd trifoliate leaf 1-1	BARC-017525-03061
3361	Leaf Damage, ozone, 3rd-5th trifoliate leaves 1-2	BARC-029827-06444
3360	Leaf Damage, ozone, 3rd-5th trifoliate leaves 1-1	BARC-056635-14538
3353	Leaf Damage, ozone, 4th trifoliate leaf 1-1	BARC-056635-14538
3358	Leaf Damage, ozone, 6th trifoliate leaf 1-1	BARC-039805-07589
3354	Leaf Damage, ozone, 5th trifoliate leaf 1-1	BARC-029827-06444
3355	Leaf Damage, ozone, 5th trifoliate leaf 1-2	BARC-029943-06758
3352	Leaf Damage, ozone, 3rd trifoliate leaf 1-1	BARC-017525-03061
3356	Leaf Damage, ozone, 5th trifoliate leaf 1-3	BARC-044133-08626
3366	Seed linolenic 12-6	SSR06-657
3366	Seed linolenic 12-6	SSR06-682
3363	Seed linolenic 12-3	BARC-013273-00464
3363	Seed linolenic 12-3	SSR14-1370
3362	Seed linolenic 12-2	BARC-042837-08435
3362	Seed linolenic 12-2	BARC-050091-09377
3370	Seed linolenic 12-10	BARC-028539-05944
3370	Seed linolenic 12-10	BARC-065687-19660
3368	Seed linolenic 12-8	BARC-032333-08951
3368	Seed linolenic 12-8	BARC-030863-06956
3369	Seed linolenic 12-9	BARC-039403-07492
3369	Seed linolenic 12-9	BARC-050003-09283
3365	Seed linolenic 12-5	BARC-065705-19668
3365	Seed linolenic 12-5	BARC-056107-14093
3367	Seed linolenic 12-7	SSR15-0141
3367	Seed linolenic 12-7	BARC-054257-12408
3372	Seed linolenic 12-12	BARC-029055-06058
3372	Seed linolenic 12-12	BARC-018895-03034
3371	Seed linolenic 12-11	BARC-053443-11853
3371	Seed linolenic 12-11	BARC-049091-10809
3364	Seed linolenic 12-4	BARC-063195-18266
3364	Seed linolenic 12-4	BARC-028907-06042
3385	Seed daidzein 13-13	Satt302
3385	Seed daidzein 13-13	Satt279
3415	Seed isoflavone 11-9	Satt144
3415	Seed isoflavone 11-9	Satt656
3389	Seed glycitein 13-4	Sat_124
3389	Seed glycitein 13-4	Sat_380
3414	Seed isoflavone 11-8	Satt253
3414	Seed isoflavone 11-8	Sat_334
3402	Seed genistein 13-8	Satt186
3402	Seed genistein 13-8	Satt226
3376	Seed daidzein 13-4	Satt633
3376	Seed daidzein 13-4	Satt188
3424	Seed isoflavone 11-18	Sat_418
3424	Seed isoflavone 11-18	Sat_105
3388	Seed glycitein 13-3	Satt592
3388	Seed glycitein 13-3	Satt633
3380	Seed daidzein 13-8	Satt587
3380	Seed daidzein 13-8	Satt623
3393	Seed glycitein 13-8	Satt658
3393	Seed glycitein 13-8	Satt322
3411	Seed isoflavone 11-5	Sct_067
3411	Seed isoflavone 11-5	Satt470
3377	Seed daidzein 13-5	Satt144
3377	Seed daidzein 13-5	Satt569
3381	Seed daidzein 13-9	Satt330
3381	Seed daidzein 13-9	Satt239
3397	Seed genistein 13-3	Sat_040
3397	Seed genistein 13-3	Satt233
3409	Seed isoflavone 11-3	Sat_336
3409	Seed isoflavone 11-3	Satt457
3407	Seed isoflavone 11-1	Satt634
3407	Seed isoflavone 11-1	Satt271
3404	Seed genistein 13-10	Satt174
3404	Seed genistein 13-10	Satt300
3391	Seed glycitein 13-6	Satt330
3391	Seed glycitein 13-6	Satt239
3378	Seed daidzein 13-6	Sat_326
3378	Seed daidzein 13-6	Satt256
3423	Seed isoflavone 11-17	Satt560
3423	Seed isoflavone 11-17	Satt556
3406	Seed genistein 13-12	Satt191
3406	Seed genistein 13-12	Satt288
3390	Seed glycitein 13-5	Sat_136
3390	Seed glycitein 13-5	Saatt231
3416	Seed isoflavone 11-10	Sat_124
3416	Seed isoflavone 11-10	Sat_380
3419	Seed isoflavone 11-13	Sat_113
3419	Seed isoflavone 11-13	Sat_320
3383	Seed daidzein 13-11	Satt524
3383	Seed daidzein 13-11	Satt670
3401	Seed genistein 13-7	Satt149
3401	Seed genistein 13-7	Sat_234
3405	Seed genistein 13-11	Satt716
3405	Seed genistein 13-11	Sat_136
3400	Seed genistein 13-6	Satt144
3400	Seed genistein 13-6	Satt569
3384	Seed daidzein 13-12	Satt174
3384	Seed daidzein 13-12	Satt300
3399	Seed genistein 13-5	Satt188
3399	Seed genistein 13-5	Satt153
3403	Seed genistein 13-9	Sat_113
3403	Seed genistein 13-9	Sat_320
3398	Seed genistein 13-4	Satt437
3398	Seed genistein 13-4	Satt589
3395	Seed genistein 13-1	Sat_239
3395	Seed genistein 13-1	Sat_125
3373	Seed daidzein 13-1	Sat_033
3373	Seed daidzein 13-1	Sat_239
3374	Seed daidzein 13-2	Sat_252
3374	Seed daidzein 13-2	Sat_062
3418	Seed isoflavone 11-12	Satt256
3418	Seed isoflavone 11-12	Satt528
3375	Seed daidzein 13-3	Satt124
3375	Seed daidzein 13-3	Satt725
3412	Seed isoflavone 11-6	Satt241
3412	Seed isoflavone 11-6	Sat_221
3421	Seed isoflavone 11-15	Satt511
3421	Seed isoflavone 11-15	Satt276
3417	Seed isoflavone 11-11	Sat_022
3417	Seed isoflavone 11-11	Satt208
3420	Seed isoflavone 11-14	Sat_033
3420	Seed isoflavone 11-14	Sat_239
3382	Seed daidzein 13-10	Sat_096
3382	Seed daidzein 13-10	Sat_351
3408	Seed isoflavone 11-2	Satt524
3408	Seed isoflavone 11-2	Satt670
3413	Seed isoflavone 11-7	Satt592
3413	Seed isoflavone 11-7	Satt633
3422	Seed isoflavone 11-16	Satt583
3422	Seed isoflavone 11-16	Sat_128
3410	Seed isoflavone 11-4	Satt540
3410	Seed isoflavone 11-4	Sat_244
3386	Seed glycitein 13-1	Satt540
3386	Seed glycitein 13-1	Sat_244
3392	Seed glycitein 13-7	Sat_033
3392	Seed glycitein 13-7	Sat_239
3387	Seed glycitein 13-2	Satt710
3387	Seed glycitein 13-2	Satt242
3396	Seed genistein 13-2	Satt540
3396	Seed genistein 13-2	Satt244
3394	Seed glycitein 13-9	Satt253
3394	Seed glycitein 13-9	Satt629
3379	Seed daidzein 13-7	Satt191
3379	Seed daidzein 13-7	Satt288
3429	Seed weight 42-3	Satt516
3429	Seed weight 42-3	Sat_229
3473	First flower 25-4	Satt561
3473	First flower 25-4	Satt076
3454	Seed number 6-2	Satt234
3454	Seed number 6-2	Satt022
3453	Seed number 6-1	Satt561
3453	Seed number 6-1	Sat_286
3428	Seed weight 42-2	Satt486
3428	Seed weight 42-2	Satt154
3471	First flower 25-2	Satt568
3471	First flower 25-2	Satt442
3466	Stem weight, dry 2-2	Satt561
3466	Stem weight, dry 2-2	Sat_286
3452	Seed coat hardness 2-5	Satt664
3452	Seed coat hardness 2-5	Satt373
3460	Seed weight 43-3	Satt353
3460	Seed weight 43-3	Satt568
3436	Stem weight, dry 1-2	Satt551
3436	Stem weight, dry 1-2	Satt250
3465	Stem weight, dry 2-1	Sat_001
3465	Stem weight, dry 2-1	Satt186
3425	Seed number 5-1	Sat_286
3425	Seed number 5-1	Satt664
3475	Seed winter hardiness 2-2	Satt363
3475	Seed winter hardiness 2-2	Satt460
3472	First flower 25-3	Satt239
3472	First flower 25-3	Satt049
3470	First flower 25-1	Satt516
3470	First flower 25-1	Satt343
3478	Seed coat hardness 3-2	Satt460
3478	Seed coat hardness 3-2	Satt316
3443	First flower 24-3	Satt076
3443	First flower 24-3	Sat_286
3450	Seed coat hardness 2-3	Satt651
3450	Seed coat hardness 2-3	Sat_273
3449	Seed coat hardness 2-2	Sat_069
3449	Seed coat hardness 2-2	Satt274
3438	Stem length, main 2-1	Satt578
3438	Stem length, main 2-1	Satt294
3435	Stem weight, dry 1-1	Sat_286
3435	Stem weight, dry 1-1	Satt664
3433	Pod number 8-2	Satt551
3433	Pod number 8-2	Satt250
3477	Seed coat hardness 3-1	Satt341
3477	Seed coat hardness 3-1	Satt424
3432	Pod number 8-1	Sat_286
3432	Pod number 8-1	Satt664
3476	Seed winter hardiness 2-3	Satt459
3476	Seed winter hardiness 2-3	Satg001
3437	Stem weight, dry 1-3	Satt581
3437	Stem weight, dry 1-3	Satt243
3458	Seed weight 43-1	Satt277
3458	Seed weight 43-1	Satt363
3431	Seed weight 42-5	Sastt250
3431	Seed weight 42-5	Satt210
3441	First flower 24-1	Satt290
3441	First flower 24-1	Satt546
3442	First flower 24-2	Satt055
3442	First flower 24-2	Satt559
3467	Stem weight, dry 2-3	Satt285
3467	Stem weight, dry 2-3	Satt414
3444	First flower 24-4	Satt581
3444	First flower 24-4	Satt243
3469	Stem length, main 3-2	Satt561
3469	Stem length, main 3-2	Sat_286
3457	Seed weight per plant 5-3	Satt234
3457	Seed weight per plant 5-3	Satt022
3468	Stem length, main 3-1	Satt447
3468	Stem length, main 3-1	Satt397
3430	Seed weight 42-4	Sat_286
3430	Seed weight 42-4	Satt664
3459	Seed weight 43-2	Satt447
3459	Seed weight 43-2	Satt389
3474	Seed winter hardiness 2-1	Satt315
3474	Seed winter hardiness 2-1	Satt424
3448	Seed coat hardness 2-1	Satt277
3448	Seed coat hardness 2-1	Satt316
3434	Pod number 8-3	Satt581
3434	Pod number 8-3	Satt243
3461	Seed weight 43-4	Satt561
3461	Seed weight 43-4	Sat_286
3463	Pod number 9-2	Satt397
3463	Pod number 9-2	Satt447
3427	Seed weight 42-1	Satt216
3427	Seed weight 42-1	Sat_279
3440	Stem length, main 2-3	Sat_286
3440	Stem length, main 2-3	Satt664
3462	Pod number 9-1	Sat_279
3462	Pod number 9-1	Satt216
3479	Seed coat hardness 3-3	Satt459
3479	Seed coat hardness 3-3	Satg001
3451	Seed coat hardness 2-4	Satt571
3451	Seed coat hardness 2-4	Satt239
3447	Seed winter hardiness 1-3	Sat_069
3447	Seed winter hardiness 1-3	Satt274
3426	Seed weight per plant 4-1	Sat_286
3426	Seed weight per plant 4-1	Satt664
3445	Seed winter hardiness 1-1	Satt315
3445	Seed winter hardiness 1-1	Satt424
3455	Seed weight per plant 5-1	Satt277
3455	Seed weight per plant 5-1	Satt363
3446	Seed winter hardiness 1-2	Satt277
3446	Seed winter hardiness 1-2	Satt316
3464	Pod number 9-3	Satt076
3464	Pod number 9-3	Satt561
3456	Seed weight per plant 5-2	Satt561
3456	Seed weight per plant 5-2	Sat_286
3439	Stem length, main 2-2	Sct_188
3439	Stem length, main 2-2	Satt554
3494	Pod maturity 35-3	BARC-047813-10397
3489	Lodging 28-3	BARC-044691-08761
3483	Plant height 38-4	BARC-055939-13876
3481	Plant height 38-2	BARC-045235-08913
3481	Plant height 38-2	BARC-038355-10050
3487	Lodging 28-1	BARC-038359-10052
3487	Lodging 28-1	BARC-039915-07604
3490	Lodging 28-4	BARC-062515-17881
3480	Plant height 38-1	BARC-062515-17881
3480	Plant height 38-1	BARC-010777-00746
3485	Plant height 38-6	BARC-041563-08036
3488	Lodging 28-2	BARC-044415-08701
3488	Lodging 28-2	BARC-014885-01914
3493	Pod maturity 35-2	BARC-055731-13669
3493	Pod maturity 35-2	BARC-055349-13226
3484	Plant height 38-5	BARC-014611-01591
3486	Plant height 38-7	BARC-062675-18002
3482	Plant height 38-3	BARC-044373-08692
3492	Pod maturity 35-1	BARC-042473-08271
3492	Pod maturity 35-1	BARC-050069-09363
3491	Lodging 28-5	BARC-041643-08051
3495	Chlorosis, leaflet UV-B induced 2-1	AX-90317546
3495	Chlorosis, leaflet UV-B induced 2-1	AX-90437826
3496	Leaflet shape, UV-B induced 2-1	AX-90317546
3496	Leaflet shape, UV-B induced 2-1	AX-90437826
3497	Plant damage, UV-B induced 2-1	AX-90317546
3497	Plant damage, UV-B induced 2-1	AX-90437826
3515	Seed tocopherol, total 2-2	Satt286
3515	Seed tocopherol, total 2-2	Satt643
3502	Seed tocopherol, alpha 2-3	Satt266
3502	Seed tocopherol, alpha 2-3	Satt274
3514	Seed tocopherol, total 2-1	Satt376
3516	Seed tocopherol, total 2-3	Satt172
3516	Seed tocopherol, total 2-3	Satt542
3505	Seed tocopherol, gamma 2-2	Satt565
3500	Seed tocopherol, alpha 2-1	Sat_177
3513	Seed tocopherol, delta 2-3	Sat_170
3513	Seed tocopherol, delta 2-3	Satt354
3508	Seed tocopherol, gamma 2-5	Satt266
3508	Seed tocopherol, gamma 2-5	Satt274
3501	Seed tocopherol, alpha 2-2	Satt277
3501	Seed tocopherol, alpha 2-2	Satt376
3512	Seed tocopherol, delta 2-2	Sat_262
3512	Seed tocopherol, delta 2-2	Satt030
3509	Seed tocopherol, gamma 2-6	Satt576
3509	Seed tocopherol, gamma 2-6	Satt345
3503	Seed tocopherol, alpha 2-4	Satt440
3503	Seed tocopherol, alpha 2-4	Sct_189
3511	Seed tocopherol, delta 2-1	Satt179
3511	Seed tocopherol, delta 2-1	Sat_201
3510	Seed tocopherol, gamma 2-7	Satt280
3506	Seed tocopherol, gamma 2-3	Satt286
3506	Seed tocopherol, gamma 2-3	Satt643
3517	Seed tocopherol, total 2-4	Satt592
3517	Seed tocopherol, total 2-4	Satt153
3507	Seed tocopherol, gamma 2-4	Satt199
3507	Seed tocopherol, gamma 2-4	Satt012
3504	Seed tocopherol, gamma 2-1	Sat_383
3504	Seed tocopherol, gamma 2-1	Satt177
3519	Root density, lateral 3-1	Satt315
3519	Root density, lateral 3-1	I
3518	Root length, primary 4-1	Satt315
3518	Root length, primary 4-1	I
3522	Shoot weight, dry 3-2	Satt253
3522	Shoot weight, dry 3-2	Satt142
3521	Shoot weight, dry 3-1	Satt315
3521	Shoot weight, dry 3-1	I
3520	Shoot length 1-1	Satt315
3520	Shoot length 1-1	I
3527	Seed hardness 2-5	Satt656
3530	Seed hardness 2-8	Satt547
3533	Seed hardness 2-11	Sat_170
3523	Seed hardness 2-1	Satt254
3532	Seed hardness 2-10	Satt594
3534	Seed hardness 2-12	Satt292
3529	Seed hardness 2-7	Satt406
3524	Seed hardness 2-2	Satt677
3525	Seed hardness 2-3	Sat_288
3531	Seed hardness 2-9	Sat_224
3526	Seed hardness 2-4	Satt597
3528	Seed hardness 2-6	Satt414
3554	Petiole color, UV-B induced 1-2	Satt590
3568	Plant damage, UV-B induced 1-7	Satt495
3563	Plant damage, UV-B induced 1-2	Satt371
3557	Petiole color, UV-B induced 1-5	Satt185
3541	Chlorosis, leaflet UV-B induced 1-7	Satt495
3541	Chlorosis, leaflet UV-B induced 1-7	Satt238
3566	Plant damage, UV-B induced 1-5	Satt238
3556	Petiole color, UV-B induced 1-4	Satt114
3561	Petiole color, UV-B induced 1-9	Satt495
3561	Petiole color, UV-B induced 1-9	Satt238
3543	Leaflet shape, UV-B induced 10-2	Satt100
3559	Petiole color, UV-B induced 1-7	Satt462
3538	Chlorosis, leaflet UV-B induced 1-4	Satt577
3555	Petiole color, UV-B induced 1-3	Satt137
3570	Plant damage, UV-B induced 1-9	Satt495
3570	Plant damage, UV-B induced 1-9	Satt238
3548	Leaflet shape, UV-B induced 10-7	Satt238
3537	Chlorosis, leaflet UV-B induced 1-3	Satt114
3549	Leaflet shape, UV-B induced 10-8	Satt462
3546	Leaflet shape, UV-B induced 10-5	Satt187
3553	Petiole color, UV-B induced 1-1	Satt022
3552	Leaflet shape, UV-B induced 1-11	Satt495
3552	Leaflet shape, UV-B induced 1-11	Satt238
3565	Plant damage, UV-B induced 1-4	Satt590
3550	Leaflet shape, UV-B induced 10-9	Satt495
3540	Chlorosis, leaflet UV-B induced 1-6	Satt495
3567	Plant damage, UV-B induced 1-6	Satt462
3535	Chlorosis, leaflet UV-B induced 1-1	Satt590
3564	Plant damage, UV-B induced 1-3	Satt567
3536	Chlorosis, leaflet UV-B induced 1-2	Satt197
3562	Plant damage, UV-B induced 1-1	Satt022
3551	Leaflet shape, UV-B induced 1-10	Satt523
3539	Chlorosis, leaflet UV-B induced 1-5	Satt238
3545	Leaflet shape, UV-B induced 10-4	Satt590
3569	Plant damage, UV-B induced 1-8	Satt523
3544	Leaflet shape, UV-B induced 10-3	Satt567
3547	Leaflet shape, UV-B induced 10-6	Satt114
3560	Petiole color, UV-B induced 1-8	Satt495
3558	Petiole color, UV-B induced 1-6	Satt238
3542	Leaflet shape, UV-B induced 1-1	Satt022
3574	Phytoph 15-4	BARCSOYSSR_18_1707
3574	Phytoph 15-4	BARCSOYSSR_18_1710
3571	Phytoph 15-1	BARC-047496-12943
3571	Phytoph 15-1	Satt527
3571	Phytoph 15-1	BARCSOYSSR_19_1243
3573	Phytoph 15-3	BARC-060037-16311
3573	Phytoph 15-3	BARC-064441-18673
3573	Phytoph 15-3	BARC-054071-12319
3575	Phytoph 15-5	BARCSOYSSR_18_1777
3575	Phytoph 15-5	BARC-057845-14952
3575	Phytoph 15-5	BARC-039397-07314
3575	Phytoph 15-5	BARCSOYSSR_18_1949
3572	Phytoph 15-2	BARCSOYSSR_19_1452
3572	Phytoph 15-2	BARCSOYSSR_19_1473
3572	Phytoph 15-2	BARC-039977-07624
3609	Seed protein 41-8	Satt723
3605	Seed protein 41-4	Satt571
3611	Seed protein 41-10	Satt159
3603	Seed protein 41-2	Satt268
3608	Seed protein 41-7	Satt242
3612	Seed protein 41-11	Satt653
3607	Seed protein 41-6	Satt431
3602	Seed protein 41-1	Satt385
3606	Seed protein 41-5	Satt405
3604	Seed protein 41-3	Satt564
3610	Seed protein 41-9	Satt551
3615	Asian Soybean Rust 2-3	Satt490
3615	Asian Soybean Rust 2-3	Satt554
3616	Asian Soybean Rust 2-4	Sat_124
3616	Asian Soybean Rust 2-4	Satt369
3613	Asian Soybean Rust 2-1	Satt409
3613	Asian Soybean Rust 2-1	Satt429
3614	Asian Soybean Rust 2-2	Satt326
3614	Asian Soybean Rust 2-2	Sat_363
3631	First flower 26-1	BARC-020031-04407
3645	First flower 26-15	satt489
3639	First flower 26-9	BARC-014947-01929
3642	First flower 26-12	BARC-040213-07685
3643	First flower 26-13	Satt658
3632	First flower 26-2	BARC-021735-04194
3633	First flower 26-3	BARC-016777-02328
3648	First flower 26-18	Satt100
3634	First flower 26-4	Satt286
3640	First flower 26-10	Satt365
3637	First flower 26-7	BARC-014491-01561
3647	First flower 26-17	Satt289
3644	First flower 26-14	BARC-040475-07751
3635	First flower 26-5	BARC-025705-05001
3646	First flower 26-16	BARC-031099-06997
3641	First flower 26-11	Satt557
3638	First flower 26-8	BARC-012991-00416
3636	First flower 26-6	Satt277
3723	Chlorophyll flourescence PIabs 1-3	Sat_196
3712	Chlorophyll flourescence TRo/ABS 1-2	Satt326
3712	Chlorophyll flourescence TRo/ABS 1-2	Sat_363
3721	Chlorophyll flourescence PIabs 1-1	Sat_162
3721	Chlorophyll flourescence PIabs 1-1	AW132402
3718	Chlorophyll flourescence REo/Eto 1-2	Sat_274
3718	Chlorophyll flourescence REo/Eto 1-2	Satt331
3714	Chlorophyll flourescence ETo/TRo 1-1	Sat_162
3714	Chlorophyll flourescence ETo/TRo 1-1	AW132402
3719	Chlorophyll flourescence ABS/RC 1-1	Sat_162
3719	Chlorophyll flourescence ABS/RC 1-1	AW132402
3720	Chlorophyll flourescence ABS/RC 1-2	Satt331
3720	Chlorophyll flourescence ABS/RC 1-2	Sat_196
3716	Chlorophyll flourescence ETo/TRo 1-3	Satt331
3716	Chlorophyll flourescence ETo/TRo 1-3	Sat_196
3722	Chlorophyll flourescence PIabs 1-2	Satt273
3722	Chlorophyll flourescence PIabs 1-2	Satt260
3715	Chlorophyll flourescence ETo/TRo 1-2	Satt273
3715	Chlorophyll flourescence ETo/TRo 1-2	Satt260
3711	Chlorophyll flourescence TRo/ABS 1-1	Sat_162
3711	Chlorophyll flourescence TRo/ABS 1-1	AW132402
3717	Chlorophyll flourescence REo/Eto 1-1	Sat_232
3717	Chlorophyll flourescence REo/Eto 1-1	Satt707
3713	Chlorophyll flourescence TRo/ABS 1-3	Satt655
3713	Chlorophyll flourescence TRo/ABS 1-3	Satt210
3723	Chlorophyll flourescence PIabs 1-3	Satt331
3728	Japanese beetle resistance 1-5	Satt440
3728	Japanese beetle resistance 1-5	Satt292
3726	Japanese beetle resistance 1-3	Satt464
3726	Japanese beetle resistance 1-3	Satt488
3731	Japanese beetle resistance 1-8	Satt009
3731	Japanese beetle resistance 1-8	Satt530
3724	Japanese beetle resistance 1-1	Satt632
3730	Japanese beetle resistance 1-7	Satt583
3730	Japanese beetle resistance 1-7	Satt415
3727	Japanese beetle resistance 1-4	Satt385
3727	Japanese beetle resistance 1-4	Satt526
3725	Japanese beetle resistance 1-2	Sat_039
3725	Japanese beetle resistance 1-2	Satt160
3729	Japanese beetle resistance 1-6	Satt632
3803	Seed width to thickness ratio 1-5	Satt045
3803	Seed width to thickness ratio 1-5	Satt263
3778	Seed length to width ratio 1-1	AW781285
3778	Seed length to width ratio 1-1	Satt077
3788	Seed length to width ratio 1-11	Satt226
3788	Seed length to width ratio 1-11	Sat_354
